"Entity","Code","Year","Total_Renewable","Hydropower","Wind","Solar","Other_renewables"
"North America (EI)","REG",1994,100257146,6074682,35459282,50892544,7830638
"North America (EI)","REG",1995,112824850,67287823,32622151,5233137,7681739
"North America (EI)","REG",1996,169872645,73347784,33347363,55323595,7853903
"North America (EI)","REG",1997,120497544,73101483,33952475,5456431,7987155
"North America (EI)","REG",1998,124268719,6775521,31332586,5417646,80742966
"North America (EI)","REG",1999,67600635,6943183,47123313,5386052,8148087
"North America (EI)","REG",2000,26163910,6625963,5932759,5419337,8185851
"North America (EI)","REG",2001,211353760,57019635,71523848,60193,82750084
"North America (EI)","REG",2002,168345121,63230383,10884869,6323344,87906525
"North America (EI)","REG",2003,33453449,6259625,12009471,6414438,8769915
"North America (EI)","REG",2004,117738591,6261294,15251607,7213956,89011734
"North America (EI)","REG",2005,101924309,65609296,19576908,7749006,8989099
"North America (EI)","REG",2006,244876274,66887775,2937578,85543215,89507706
"North America (EI)","REG",2007,64848397,6380052,38053185,11304106,9111054
"North America (EI)","REG",2008,84408383,6677655,59965836,16870626,894266
"North America (EI)","REG",2009,45940973,6669425,8187046,22119603,8964899
"North America (EI)","REG",2010,87778260,64585547,10557163,3299592,9335958
"North America (EI)","REG",2011,71524929,7280859,1332274,53516192,9395604
"North America (EI)","REG",2012,95280405,68615216,15724394,9986821,953974
"North America (EI)","REG",2013,52951584,6862969,18486508,17644686,9957421
"North America (EI)","REG",2014,129741424,67714374,20273344,31557364,10196342
"North America (EI)","REG",2015,195162540,65953784,22835649,4252341,102120766
"North America (EI)","REG",2016,142117942,6792273,27059662,5867753,102398254
"North America (EI)","REG",2017,19488469,7222716,2990048,8255318,1020387
"North America (EI)","REG",2018,122977884,70764264,32132828,10101171,9979621
"North America (EI)","REG",2019,31996246,6908404,3484737,12169058,9434047
"North America (EI)","REG",2020,71011354,6961422,39681894,15194875,9173163
"North America (EI)","REG",2021,78896894,6661094,44038858,19139188,9057754
"North America (EI)","REG",2022,88809835,6845576,49869067,23322487,8772705
"North America (EI)","REG",2023,65953808,6227714,48660574,2730859,8334661
"North America (EI)","REG",2024,77357449,60545276,5246193,3413694,8152286
"North Macedonia","MKD",1990,491,491,0,0,0
"North Macedonia","MKD",1991,848,848,0,0,0
"North Macedonia","MKD",1992,848,848,0,0,0
"North Macedonia","MKD",1993,522,522,0,0,0
"North Macedonia","MKD",1994,695,695,0,0,0
"North Macedonia","MKD",1995,801,801,0,0,0
"North Macedonia","MKD",1996,85,85,0,0,0
"North Macedonia","MKD",1997,9,9,0,0,0
"North Macedonia","MKD",1998,1083,1083,0,0,0
"North Macedonia","MKD",1999,1389,1389,0,0,0
"North Macedonia","MKD",2000,117,117,0,0,0
"North Macedonia","MKD",2001,626,626,0,0,0
"North Macedonia","MKD",2002,757,757,0,0,0
"North Macedonia","MKD",2003,1374,1374,0,0,0
"North Macedonia","MKD",2004,1482,1482,0,0,0
"North Macedonia","MKD",2005,1492,1492,0,0,0
"North Macedonia","MKD",2006,165,165,0,0,0
"North Macedonia","MKD",2007,101,101,0,0,0
"North Macedonia","MKD",2008,84,84,0,0,0
"North Macedonia","MKD",2009,127,127,0,0,0
"North Macedonia","MKD",2010,2457,2431,0,26,0
"North Macedonia","MKD",2011,2606,1433,0,1173,0
"North Macedonia","MKD",2012,3877,1041,0,2836,0
"North Macedonia","MKD",2013,1593018,1583967,0,9051,0
"North Macedonia","MKD",2014,1291666,1206651,70633,14382,0
"North Macedonia","MKD",2015,2006405,1865193,120767,226,20219
"North Macedonia","MKD",2016,2043098,1897345,109483,237,36033
"North Macedonia","MKD",2017,1196629,1110279,11048,23751,51551
"North Macedonia","MKD",2018,1916899,1791368,97338,22788,5405
"North Macedonia","MKD",2019,24546019,1163674,101806,23225436,55103
"North Macedonia","MKD",2020,25613240,1277143,116885,24161914,57298
"North Macedonia","MKD",2021,52608053,1451623,103336,50999276,53818
"North Macedonia","MKD",2022,11546910,1345315,107656,10088801,5138
"North Macedonia","MKD",2023,37393230,1622933,157647,35547403,65247
"North Macedonia","MKD",2024,39025001,1366363,165916,31199634,6293088
"Norway","NOR",1965,49452,49452,0,0,0
"Norway","NOR",1966,48744,48744,0,0,0
"Norway","NOR",1967,53301,53301,0,0,0
"Norway","NOR",1968,60205,60205,0,0,0
"Norway","NOR",1969,57371,57371,0,0,0
"Norway","NOR",1970,57808,57808,0,0,0
"Norway","NOR",1971,63245,63245,0,0,0
"Norway","NOR",1972,67417,67417,0,0,0
"Norway","NOR",1973,72867,72867,0,0,0
"Norway","NOR",1974,76597,76597,0,0,0
"Norway","NOR",1975,7733,7733,0,0,0
"Norway","NOR",1976,81933,81933,0,0,0
"Norway","NOR",1977,72022,72022,0,0,0
"Norway","NOR",1978,80706,80706,0,0,0
"Norway","NOR",1979,88698,88698,0,0,0
"Norway","NOR",1980,83613,83613,0,0,0
"Norway","NOR",1981,92834,92834,0,0,0
"Norway","NOR",1982,92499,92499,0,0,0
"Norway","NOR",1983,105688,105688,0,0,0
"Norway","NOR",1984,105903,105903,0,0,0
"Norway","NOR",1985,102388,102383,0,0,5
"Norway","NOR",1986,96227,96201,0,0,26
"Norway","NOR",1987,103294,103273,0,0,21
"Norway","NOR",1988,108884,108857,0,0,27
"Norway","NOR",1989,1213,1184,0,0,29
"Norway","NOR",1990,121358,121145,0,0,213
"Norway","NOR",1991,110343,110134,0,0,209
"Norway","NOR",1992,116898,116671,0,0,227
"Norway","NOR",1993,119483,119233,7,0,243
"Norway","NOR",1994,111679,111643,9,0,27
"Norway","NOR",1995,12443,12153,1,0,289
"Norway","NOR",1996,104174,103862,9,0,303
"Norway","NOR",1997,110027,109775,11,0,241
"Norway","NOR",1998,115741,115703,11,0,27
"Norway","NOR",1999,121750,121452,25,0,273
"Norway","NOR",2000,142158,141818,31,53,256
"Norway","NOR",2001,120798,120463,27,53,255
"Norway","NOR",2002,129525,129372,75,53,25
"Norway","NOR",2003,10861,10548,218,62,33
"Norway","NOR",2004,109454,108781,252,62,359
"Norway","NOR",2005,136582,135688,499,62,333
"Norway","NOR",2006,120464,119369,636,71,388
"Norway","NOR",2007,135005,133656,892,71,386
"Norway","NOR",2008,140428,139044,913,74,397
"Norway","NOR",2009,126564,125283,977,77,227
"Norway","NOR",2010,118048,116739,879,81,349
"Norway","NOR",2011,121986,120279,1283,85,339
"Norway","NOR",2012,143687,141724,1548,89,326
"Norway","NOR",2013,130513,128138,1881,98,396
"Norway","NOR",2014,140330,135466,2217,116,2531
"Norway","NOR",2015,140204,137302,2515,134,253
"Norway","NOR",2016,145394,142807,2116,238,233
"Norway","NOR",2017,185440,142366,2854,39961,259
"Norway","NOR",2018,14166036,13897115,3877,60876,204168
"Norway","NOR",2019,12797988,12528956,5525,10502,253005
"Norway","NOR",2020,14811282,1409238,9911,13368152,23981
"Norway","NOR",2021,26296165,14396523,11769184,108939,21519
"Norway","NOR",2022,28044824,12823982,14809859,172866,238117
"Norway","NOR",2023,15714767,1367138,13965093,357619,24917
"Norway","NOR",2024,47176819,13957597,14523888,5535703,13159631
"OECD (EI)","REG",1965,89809535,71824304,0,0,17985231
"OECD (EI)","REG",1966,95746144,75940137,0,0,19806007
"OECD (EI)","REG",1967,2778264,779607,0,0,1998657
"OECD (EI)","REG",1968,30133444,8013399,0,0,22120045
"OECD (EI)","REG",1969,107160010,83902045,0,0,23257965
"OECD (EI)","REG",1970,111446558,86315594,0,0,25130964
"OECD (EI)","REG",1971,34640339,8993431,0,0,25646908
"OECD (EI)","REG",1972,37029620,9384442,0,0,27645178
"OECD (EI)","REG",1973,12377139,9406431,0,0,2970708
"OECD (EI)","REG",1974,13490855,10313062,0,0,3177793
"OECD (EI)","REG",1975,42340184,10325269,0,0,32014915
"OECD (EI)","REG",1976,13514744,9962169,0,0,3552575
"OECD (EI)","REG",1977,47332689,10032495,0,0,37300194
"OECD (EI)","REG",1978,50069968,10750232,3,0,39319733
"OECD (EI)","REG",1979,52809223,11211904,6,0,41597313
"OECD (EI)","REG",1980,54545248,11143158,105,0,43401985
"OECD (EI)","REG",1981,56115638,11311296,105,0,44804237
"OECD (EI)","REG",1982,64026936,11617495,185,0,52409256
"OECD (EI)","REG",1983,21138174,12130789,3279495,3,5727887
"OECD (EI)","REG",1984,58786132,1216329,44755556,6311111,6503136
"OECD (EI)","REG",1985,94805539,12150127,64220205,11747475,6687732
"OECD (EI)","REG",1986,114565300,12092454,13883132,15183838,73405876
"OECD (EI)","REG",1987,101519263,1211177,19537677,1060303,79710106
"OECD (EI)","REG",1988,25856376,12262461,3315798,10195959,82158
"OECD (EI)","REG",1989,73832574,11941617,26497767,26222324,9170866
"OECD (EI)","REG",1990,97112861,12328625,35981371,38624996,10177869
"OECD (EI)","REG",1991,163898356,12473176,39631057,5032229,106761894
"OECD (EI)","REG",1992,115272459,12343362,45120287,46357912,11450898
"OECD (EI)","REG",1993,35941564,13108732,5392133,5526695,11914004
"OECD (EI)","REG",1994,96252132,12682263,65418224,5919649,12231996
"OECD (EI)","REG",1995,160535385,13554312,71438384,63084066,12458623
"OECD (EI)","REG",1996,218085350,13915278,8213572,68412936,127543564
"OECD (EI)","REG",1997,45781059,14168943,10799351,7325302,13487463
"OECD (EI)","REG",1998,108823093,13834438,14427535,79169136,1391984
"OECD (EI)","REG",1999,118377070,13967095,1918766,88201725,14289484
"OECD (EI)","REG",2000,54543774,14009427,28925018,10143137,1466192
"OECD (EI)","REG",2001,76664515,12991776,34946808,13587534,15138397
"OECD (EI)","REG",2002,95484782,13226084,48728584,17113976,16416138
"OECD (EI)","REG",2003,83269114,1298979,58836582,21410785,1722768
"OECD (EI)","REG",2004,138254248,13299746,77974144,28337533,18642825
"OECD (EI)","REG",2005,133015581,13418184,95360374,4024476,20212547
"OECD (EI)","REG",2006,52267647,13654841,11857733,5547741,21207332
"OECD (EI)","REG",2007,126148132,13301201,15162392,75070214,22614325
"OECD (EI)","REG",2008,68665902,13856204,19010593,12293462,23505643
"OECD (EI)","REG",2009,63057540,13685773,22815358,2045548,24510861
"OECD (EI)","REG",2010,71033885,14067097,26987213,3259723,26719852
"OECD (EI)","REG",2011,111456381,14436885,33226968,61007313,2785215
"OECD (EI)","REG",2012,27107953,14485443,384354,9227348,3010808
"OECD (EI)","REG",2013,74375511,14660088,44466696,12060189,3188538
"OECD (EI)","REG",2014,81724410,14445282,48012527,15909143,3357458
"OECD (EI)","REG",2015,57450599,14315704,5609826,1950444,35574625
"OECD (EI)","REG",2016,66115531,1459122,6096189,22841644,35718576
"OECD (EI)","REG",2017,148976708,14555743,70072015,27800467,36548483
"OECD (EI)","REG",2018,92313431,14888727,7478827,32403113,37542764
"OECD (EI)","REG",2019,139305231,14548772,83391223,37557812,3807424
"OECD (EI)","REG",2020,177751835,149531,93922626,44990756,38688922
"OECD (EI)","REG",2021,81894840,14504764,9774058,53568506,4047512
"OECD (EI)","REG",2022,130248863,13960969,10968365,65355396,39964133
"OECD (EI)","REG",2023,71664682,13911471,11452137,7615259,38685815
"OECD (EI)","REG",2024,74430707,14390575,12028589,8980961,39030582
"Oceania","OCE",1965,17710180,17708536,0,0,1644
"Oceania","OCE",1966,18152119,18150476,0,0,1643
"Oceania","OCE",1967,33066644,18826645,0,0,14239999
"Oceania","OCE",1968,35493781,19723782,0,0,15769999
"Oceania","OCE",1969,204812,203204,0,0,1608
"Oceania","OCE",1970,22842640,22841106,0,0,1534
"Oceania","OCE",1971,25902947,25901428,0,0,1519
"Oceania","OCE",1972,2683329,2681792,0,0,1537
"Oceania","OCE",1973,18548252,2738251,0,0,15810001
"Oceania","OCE",1974,54143385,29062809,0,0,25080576
"Oceania","OCE",1975,57503066,31551437,0,0,25951629
"Oceania","OCE",1976,5504132,2965285,0,0,2538847
"Oceania","OCE",1977,52334201,28264153,0,0,24070048
"Oceania","OCE",1978,54396573,30334946,0,0,24061627
"Oceania","OCE",1979,5564533,3268949,0,0,2295584
"Oceania","OCE",1980,56396032,32831245,0,0,23564787
"Oceania","OCE",1981,35888727,33546143,0,0,2342584
"Oceania","OCE",1982,55917581,31074375,0,0,24843206
"Oceania","OCE",1983,34292546,31875162,0,0,2417384
"Oceania","OCE",1984,59297029,33502716,0,0,25794313
"Oceania","OCE",1985,28026919,3364837,0,0,24662082
"Oceania","OCE",1986,61553843,36123497,0,0,25430346
"Oceania","OCE",1987,29033237,3554235,0,0,25479002
"Oceania","OCE",1988,28555799,372971,0,0,28182828
"Oceania","OCE",1989,40200662,36812527,0,0,3388135
"Oceania","OCE",1990,37503874,379448,0,0,37124426
"Oceania","OCE",1991,76961804,38547966,0,545,38413293
"Oceania","OCE",1992,41464516,37034164,690909,121,3739322
"Oceania","OCE",1993,81746757,39879898,2985859,146,38880854
"Oceania","OCE",1994,48420408,4198708,6510101,174,37711425
"Oceania","OCE",1995,89678590,43165756,8010102,2115,38500617
"Oceania","OCE",1996,58521179,4215143,15326262,256,38979518
"Oceania","OCE",1997,100741610,39210663,21093555,3065,40434327
"Oceania","OCE",1998,125076487,41117332,40069696,356,43889103
"Oceania","OCE",1999,52090450,39201035,8199293,406,4689716
"Oceania","OCE",2000,89752076,40901466,2542081,4675,46303854
"Oceania","OCE",2001,85342526,37804665,4259879,5415,43272567
"Oceania","OCE",2002,94196936,40968025,6890332,583,46337996
"Oceania","OCE",2003,174577407,39833347,85059094,632,49684334
"Oceania","OCE",2004,77964883,4292674,11565367,7295,62099547
"Oceania","OCE",2005,134721455,38793255,19134359,8405,76785436
"Oceania","OCE",2006,49307671,38518322,2784317,975,8004057
"Oceania","OCE",2007,167178009,3668945,37819798,117155895,8533371
"Oceania","OCE",2008,102186227,34162487,45169077,14265561,8589102
"Oceania","OCE",2009,47352719,3685949,5914211,29383188,8369371
"Oceania","OCE",2010,63959746,38472507,6622176,9814768,9050295
"Oceania","OCE",2011,42855552,4468267,8389219,20486734,9511332
"Oceania","OCE",2012,53182126,39932655,9804195,2416823,1028453
"Oceania","OCE",2013,58010183,42118073,1128087,3854102,10909921
"Oceania","OCE",2014,174856532,38802063,11987926,4970798,119095745
"Oceania","OCE",2015,71683450,38616516,14197132,6232355,12637447
"Oceania","OCE",2016,93433192,4356447,1538047,74965215,12573483
"Oceania","OCE",2017,26931478,3867557,1530184,8994652,12539085
"Oceania","OCE",2018,47605904,4356594,18329922,12432745,12486643
"Oceania","OCE",2019,92220854,39619457,21727354,18424479,12449564
"Oceania","OCE",2020,189441743,38687546,2491605,24005657,124256935
"Oceania","OCE",2021,85277791,40177418,29440233,3140428,12519712
"Oceania","OCE",2022,62394998,42936966,3291596,3782969,12383467
"Oceania","OCE",2023,88816807,41653835,35106308,45369,12011295
"Oceania","OCE",2024,70933503,3664745,3669633,50819553,12779572
"Oman","OMN",1965,0,0,0,0,0
"Oman","OMN",1966,0,0,0,0,0
"Oman","OMN",1967,0,0,0,0,0
"Oman","OMN",1968,0,0,0,0,0
"Oman","OMN",1969,0,0,0,0,0
"Oman","OMN",1970,0,0,0,0,0
"Oman","OMN",1971,0,0,0,0,0
"Oman","OMN",1972,0,0,0,0,0
"Oman","OMN",1973,0,0,0,0,0
"Oman","OMN",1974,0,0,0,0,0
"Oman","OMN",1975,0,0,0,0,0
"Oman","OMN",1976,0,0,0,0,0
"Oman","OMN",1977,0,0,0,0,0
"Oman","OMN",1978,0,0,0,0,0
"Oman","OMN",1979,0,0,0,0,0
"Oman","OMN",1980,0,0,0,0,0
"Oman","OMN",1981,0,0,0,0,0
"Oman","OMN",1982,0,0,0,0,0
"Oman","OMN",1983,0,0,0,0,0
"Oman","OMN",1984,0,0,0,0,0
"Oman","OMN",1985,0,0,0,0,0
"Oman","OMN",1986,0,0,0,0,0
"Oman","OMN",1987,0,0,0,0,0
"Oman","OMN",1988,0,0,0,0,0
"Oman","OMN",1989,0,0,0,0,0
"Oman","OMN",1990,0,0,0,0,0
"Oman","OMN",1991,0,0,0,0,0
"Oman","OMN",1992,0,0,0,0,0
"Oman","OMN",1993,0,0,0,0,0
"Oman","OMN",1994,0,0,0,0,0
"Oman","OMN",1995,0,0,0,0,0
"Oman","OMN",1996,0,0,0,0,0
"Oman","OMN",1997,0,0,0,0,0
"Oman","OMN",1998,0,0,0,0,0
"Oman","OMN",1999,0,0,0,0,0
"Oman","OMN",2000,0,0,0,0,0
"Oman","OMN",2001,0,0,0,0,0
"Oman","OMN",2002,0,0,0,0,0
"Oman","OMN",2003,0,0,0,0,0
"Oman","OMN",2004,0,0,0,0,0
"Oman","OMN",2005,0,0,0,0,0
"Oman","OMN",2006,0,0,0,0,0
"Oman","OMN",2007,0,0,0,0,0
"Oman","OMN",2008,0,0,0,0,0
"Oman","OMN",2009,0,0,0,0,0
"Oman","OMN",2010,0,0,0,0,0
"Oman","OMN",2011,0,0,0,0,0
"Oman","OMN",2012,0,0,0,0,0
"Oman","OMN",2013,12,0,0,12,0
"Oman","OMN",2014,12,0,0,12,0
"Oman","OMN",2015,37,0,0,37,0
"Oman","OMN",2016,4196,0,0,4196,0
"Oman","OMN",2017,1556,0,0,1556,0
"Oman","OMN",2018,15712,0,0,15712,0
"Oman","OMN",2019,16642,0,87,16555,0
"Oman","OMN",2020,56705,0,1043,55662,0
"Oman","OMN",2021,802594,0,119071,683523,0
"Oman","OMN",2022,29975463,0,11511274,18464189,0
"Oman","OMN",2023,31280879,0,12131525,19149354,0
"Oman","OMN",2024,31366580,0,12164762,19201818,0
"Other Asia Pacific (EI)","REG",1965,10046,10046,0,0,0
"Other Asia Pacific (EI)","REG",1966,10029,10029,0,0,0
"Other Asia Pacific (EI)","REG",1967,10241,10241,0,0,0
"Other Asia Pacific (EI)","REG",1968,10258,10258,0,0,0
"Other Asia Pacific (EI)","REG",1969,10346,10346,0,0,0
"Other Asia Pacific (EI)","REG",1970,10377,10377,0,0,0
"Other Asia Pacific (EI)","REG",1971,10651,10651,0,0,0
"Other Asia Pacific (EI)","REG",1972,11061,11061,0,0,0
"Other Asia Pacific (EI)","REG",1973,11236,11236,0,0,0
"Other Asia Pacific (EI)","REG",1974,11518,11518,0,0,0
"Other Asia Pacific (EI)","REG",1975,11871,11871,0,0,0
"Other Asia Pacific (EI)","REG",1976,1233,1233,0,0,0
"Other Asia Pacific (EI)","REG",1977,12502,12502,0,0,0
"Other Asia Pacific (EI)","REG",1978,12893,12893,0,0,0
"Other Asia Pacific (EI)","REG",1979,13788,13788,0,0,0
"Other Asia Pacific (EI)","REG",1980,13904415,13904415,0,0,0
"Other Asia Pacific (EI)","REG",1981,1409604,1409604,0,0,0
"Other Asia Pacific (EI)","REG",1982,14592532,14592532,0,0,0
"Other Asia Pacific (EI)","REG",1983,14803022,14803022,0,0,0
"Other Asia Pacific (EI)","REG",1984,16259801,15207169,0,0,1052632
"Other Asia Pacific (EI)","REG",1985,16720020,16720013,0,0,7
"Other Asia Pacific (EI)","REG",1986,17790371,17790367,0,0,4
"Other Asia Pacific (EI)","REG",1987,1880097,1880091,0,0,6
"Other Asia Pacific (EI)","REG",1988,2077872,2077865,0,0,7
"Other Asia Pacific (EI)","REG",1989,213092,213085,0,0,7
"Other Asia Pacific (EI)","REG",1990,44051712,22273935,0,0,21777777
"Other Asia Pacific (EI)","REG",1991,46228749,21562082,0,0,24666667
"Other Asia Pacific (EI)","REG",1992,47326560,20659893,0,0,26666667
"Other Asia Pacific (EI)","REG",1993,22626552,20237663,0,0,2388889
"Other Asia Pacific (EI)","REG",1994,49903366,21236698,0,0,28666668
"Other Asia Pacific (EI)","REG",1995,33835089,2168423,0,0,31666666
"Other Asia Pacific (EI)","REG",1996,22315252,20675007,1640218,0,27
"Other Asia Pacific (EI)","REG",1997,23498924,18581635,4917092,2,195
"Other Asia Pacific (EI)","REG",1998,24212503,18358118,5854207,12,166
"Other Asia Pacific (EI)","REG",1999,25395083,19578995,5816067,9,12
"Other Asia Pacific (EI)","REG",2000,29009639,21498957,7372049,1321,137312
"Other Asia Pacific (EI)","REG",2001,47648297,22552162,6910847,3286,18182002
"Other Asia Pacific (EI)","REG",2002,48362121,22876694,8239989,3996,17241442
"Other Asia Pacific (EI)","REG",2003,52932240,24107927,4802829,5442,24016042
"Other Asia Pacific (EI)","REG",2004,61950145,25307793,11548401,6729,25087222
"Other Asia Pacific (EI)","REG",2005,76443768,27150972,17633919,8009,31650868
"Other Asia Pacific (EI)","REG",2006,65398141,2922892,28420607,9685,34044957
"Other Asia Pacific (EI)","REG",2007,7881839,3239628,4085638,10134,546439
"Other Asia Pacific (EI)","REG",2008,8643613,3433404,4473799,18435,717975
"Other Asia Pacific (EI)","REG",2009,9980740,3408213,5813534,22816,736177
"Other Asia Pacific (EI)","REG",2010,49805646,4093132,6779248,31851813,7081453
"Other Asia Pacific (EI)","REG",2011,68201078,4697427,5894759,50553605,7055287
"Other Asia Pacific (EI)","REG",2012,154452050,47825348,7406181,92523895,6696626
"Other Asia Pacific (EI)","REG",2013,80094991,56107967,12119074,11195126,672824
"Other Asia Pacific (EI)","REG",2014,96753439,54640285,19914171,15170169,7028814
